gene_symbol,n_matrices_present,GSE25066_GPL96,GSE20271_GPL96,GSE32646_GPL570,GSE41998_GPL571,GSE50948_GPL570,GSE66305_GPL570,GSE163882_GPL18573,GSE194040_GPL20078,GSE194040_GPL30493,GSE106977_GPL17586,GSE109710_GPL24546,GSE130786_GPL6480
UBE2V2,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE2V2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE2V2P2,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE2V2P3,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE2V2P4,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE2W,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE2WP1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE2Z,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE3A,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE3AP2,1,0,0,0,0,0,0,1,0,0,0,0,0
UBE3B,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE3C,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE3D,7,0,0,1,0,1,1,1,1,1,0,0,1
UBE4A,10,1,1,1,1,1,1,1,1,1,0,0,1
UBE4B,10,1,1,1,1,1,1,1,1,1,0,0,1
UBFD1,10,1,1,1,1,1,1,1,1,1,0,0,1
UBFD1P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBIAD1,10,1,1,1,1,1,1,1,1,1,0,0,1
UBL3,10,1,1,1,1,1,1,1,1,1,0,0,1
UBL4A,10,1,1,1,1,1,1,1,1,1,0,0,1
UBL4B,7,0,0,1,0,1,1,1,1,1,0,0,1
UBL5,10,1,1,1,1,1,1,1,1,1,0,0,1
UBL5P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBL5P2,1,0,0,0,0,0,0,1,0,0,0,0,0
UBL5P3,1,0,0,0,0,0,0,1,0,0,0,0,0
UBL5P4,1,0,0,0,0,0,0,1,0,0,0,0,0
UBL7,7,0,0,1,0,1,1,1,1,1,0,0,1
UBL7-AS1,7,0,0,1,0,1,1,1,1,1,0,0,1
UBLCP1,7,0,0,1,0,1,1,1,1,1,0,0,1
UBN1,9,1,1,1,1,1,1,1,1,1,0,0,0
UBN2,7,0,0,1,0,1,1,1,1,1,0,0,1
UBOX5,10,1,1,1,1,1,1,1,1,1,0,0,1
UBOX5-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBP1,10,1,1,1,1,1,1,1,1,1,0,0,1
UBQLN1,7,0,0,1,0,1,1,1,1,1,0,0,1
UBQLN1P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBQLN2,10,1,1,1,1,1,1,1,1,1,0,0,1
UBQLN3,10,1,1,1,1,1,1,1,1,1,0,0,1
UBQLN4,10,1,1,1,1,1,1,1,1,1,0,0,1
UBQLN4P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBQLN4P2,1,0,0,0,0,0,0,1,0,0,0,0,0
UBQLNL,7,0,0,1,0,1,1,1,1,1,0,0,1
UBR1,7,0,0,1,0,1,1,1,1,1,0,0,1
UBR2,10,1,1,1,1,1,1,1,1,1,0,0,1
UBR3,7,0,0,1,0,1,1,1,1,1,0,0,1
UBR4,10,1,1,1,1,1,1,1,1,1,0,0,1
UBR5,10,1,1,1,1,1,1,1,1,1,0,0,1
UBR5-AS1,4,0,0,1,0,1,1,0,0,0,0,0,1
UBR7,10,1,1,1,1,1,1,1,1,1,0,0,1
UBTD1,10,1,1,1,1,1,1,1,1,1,0,0,1
UBTD2,7,0,0,1,0,1,1,1,1,1,0,0,1
UBTF,10,1,1,1,1,1,1,1,1,1,0,0,1
UBTFL1,2,0,0,0,0,0,0,1,1,0,0,0,0
UBTFL10,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL11,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL2,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL3,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL5,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL6,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL7,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL8,1,0,0,0,0,0,0,1,0,0,0,0,0
UBTFL9,1,0,0,0,0,0,0,1,0,0,0,0,0
UBXN1,10,1,1,1,1,1,1,1,1,1,0,0,1
UBXN10,7,0,0,1,0,1,1,1,1,1,0,0,1
UBXN10-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
UBXN11,7,0,0,1,0,1,1,1,1,1,0,0,1
UBXN2A,7,0,0,1,0,1,1,1,1,1,0,0,1
UBXN2B,10,1,1,1,1,1,1,1,1,1,0,0,1
UBXN4,10,1,1,1,1,1,1,1,1,1,0,0,1
UBXN6,10,1,1,1,1,1,1,1,1,1,0,0,1
UBXN7,10,1,1,1,1,1,1,1,1,1,0,0,1
UBXN7-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
UBXN8,10,1,1,1,1,1,1,1,1,1,0,0,1
UC_338,1,0,0,0,0,0,0,1,0,0,0,0,0
UCA1,7,0,0,1,0,1,1,1,1,1,0,0,1
UCHL1,10,1,1,1,1,1,1,1,1,1,0,0,1
UCHL1-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
UCHL3,10,1,1,1,1,1,1,1,1,1,0,0,1
UCHL5,10,1,1,1,1,1,1,1,1,1,0,0,1
UCK1,7,0,0,1,0,1,1,1,1,1,0,0,1
UCK2,10,1,1,1,1,1,1,1,1,1,0,0,1
UCKL1,10,1,1,1,1,1,1,1,1,1,0,0,1
UCKL1-AS1,1,0,0,0,0,0,0,0,1,0,0,0,0
UCMA,7,0,0,1,0,1,1,1,1,1,0,0,1
UCN,10,1,1,1,1,1,1,1,1,1,0,0,1
UCN2,7,0,0,1,0,1,1,1,1,1,0,0,1
UCN3,7,0,0,1,0,1,1,1,1,1,0,0,1
UCP1,10,1,1,1,1,1,1,1,1,1,0,0,1
UCP2,10,1,1,1,1,1,1,1,1,1,0,0,1
UCP3,10,1,1,1,1,1,1,1,1,1,0,0,1
UEVLD,10,1,1,1,1,1,1,1,1,1,0,0,1
UFC1,10,1,1,1,1,1,1,1,1,1,0,0,1
UFD1L,10,1,1,1,1,1,1,1,1,1,0,0,1
UFL1,10,1,1,1,1,1,1,1,1,1,0,0,1
UFL1-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
UFM1,10,1,1,1,1,1,1,1,1,1,0,0,1
UFSP1,5,0,0,1,0,1,1,1,1,0,0,0,0
UFSP2,10,1,1,1,1,1,1,1,1,1,0,0,1
UG0898H09,7,0,0,1,0,1,1,1,1,1,0,0,1
UGCG,10,1,1,1,1,1,1,1,1,1,0,0,1
UGDH,10,1,1,1,1,1,1,1,1,1,0,0,1
UGDH-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
UGGT1,10,1,1,1,1,1,1,1,1,1,0,0,1
UGGT2,10,1,1,1,1,1,1,1,1,1,0,0,1
UGP2,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT1A1,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A10,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A11P,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT1A12P,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT1A13P,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT1A2P,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT1A3,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A4,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A5,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A6,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT1A7,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT1A8,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT1A9,7,1,1,1,1,1,1,1,0,0,0,0,0
UGT2A1,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2A2,8,1,1,1,1,1,1,1,1,0,0,0,0
UGT2A3,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2A3P7,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT2B10,4,0,0,0,0,0,0,1,1,1,0,0,1
UGT2B11,4,0,0,0,0,0,0,1,1,1,0,0,1
UGT2B15,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2B17,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2B28,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2B29P,1,0,0,0,0,0,0,1,0,0,0,0,0
UGT2B4,10,1,1,1,1,1,1,1,1,1,0,0,1
UGT2B7,4,0,0,0,0,0,0,1,1,1,0,0,1
UGT3A1,7,0,0,1,0,1,1,1,1,1,0,0,1
UGT3A2,4,0,0,0,0,0,0,1,1,1,0,0,1
UGT8,10,1,1,1,1,1,1,1,1,1,0,0,1
UHMK1,7,0,0,1,0,1,1,1,1,1,0,0,1
UHRF1,7,0,0,1,0,1,1,1,1,1,0,0,1
UHRF1BP1,7,0,0,1,0,1,1,1,1,1,0,0,1
UHRF1BP1L,10,1,1,1,1,1,1,1,1,1,0,0,1
UHRF2,7,0,0,1,0,1,1,1,1,1,0,0,1
UHRF2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UIMC1,10,1,1,1,1,1,1,1,1,1,0,0,1
ULBP1,10,1,1,1,1,1,1,1,1,1,0,0,1
ULBP2,10,1,1,1,1,1,1,1,1,1,0,0,1
ULBP3,7,0,0,1,0,1,1,1,1,1,0,0,1
ULK1,10,1,1,1,1,1,1,1,1,1,0,0,1
ULK2,10,1,1,1,1,1,1,1,1,1,0,0,1
ULK3,7,0,0,1,0,1,1,1,1,1,0,0,1
ULK4,10,1,1,1,1,1,1,1,1,1,0,0,1
ULK4P1,4,0,0,0,0,0,0,1,1,1,0,0,1
ULK4P2,1,0,0,0,0,0,0,1,0,0,0,0,0
ULK4P3,1,0,0,0,0,0,0,1,0,0,0,0,0
UMAD1,5,0,0,1,0,1,1,1,0,0,0,0,1
UMOD,10,1,1,1,1,1,1,1,1,1,0,0,1
UMODL1,7,0,0,1,0,1,1,1,1,1,0,0,1
UMODL1-AS1,5,0,0,1,0,1,1,1,0,0,0,0,1
UMPS,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC119,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC119B,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC13A,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC13B,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC13C,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC13D,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC45A,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC45B,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC50,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC5A,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC5B,11,1,1,1,1,1,1,1,1,1,0,1,1
UNC5B-AS1,6,0,0,1,0,1,1,1,0,1,0,0,1
UNC5C,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC5CL,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC5D,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC79,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC80,7,0,0,1,0,1,1,1,1,1,0,0,1
UNC93A,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC93B1,10,1,1,1,1,1,1,1,1,1,0,0,1
UNC93B2,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B3,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B4,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B5,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B6,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B7,1,0,0,0,0,0,0,1,0,0,0,0,0
UNC93B8,1,0,0,0,0,0,0,1,0,0,0,0,0
UNCX,2,0,0,0,0,0,0,1,1,0,0,0,0
UNG,10,1,1,1,1,1,1,1,1,1,0,0,1
UNGP1,1,0,0,0,0,0,0,1,0,0,0,0,0
UNGP2,6,1,1,1,1,1,1,0,0,0,0,0,0
UNGP3,1,0,0,0,0,0,0,1,0,0,0,0,0
UNK,7,0,0,1,0,1,1,1,1,1,0,0,1
UNKL,10,1,1,1,1,1,1,1,1,1,0,0,1
UNQ6494,4,0,0,0,0,0,0,1,1,1,0,0,1
UOX,2,0,0,0,0,0,0,1,1,0,0,0,0
UPB1,10,1,1,1,1,1,1,1,1,1,0,0,1
UPF1,10,1,1,1,1,1,1,1,1,1,0,0,1
UPF2,10,1,1,1,1,1,1,1,1,1,0,0,1
UPF3A,10,1,1,1,1,1,1,1,1,1,0,0,1
UPF3AP1,1,0,0,0,0,0,0,1,0,0,0,0,0
UPF3AP2,1,0,0,0,0,0,0,1,0,0,0,0,0
UPF3AP3,1,0,0,0,0,0,0,1,0,0,0,0,0
UPF3B,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK1A,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK1A-AS1,3,0,0,0,0,0,0,1,0,1,0,0,1
UPK1B,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK2,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK3A,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK3B,10,1,1,1,1,1,1,1,1,1,0,0,1
UPK3BL,7,1,1,1,1,1,1,1,0,0,0,0,0
UPK3BP1,1,0,0,0,0,0,0,1,0,0,0,0,0
UPP1,10,1,1,1,1,1,1,1,1,1,0,0,1
UPP2,7,0,0,1,0,1,1,1,1,1,0,0,1
UPP2-IT1,1,0,0,0,0,0,0,1,0,0,0,0,0
UPRT,7,0,0,1,0,1,1,1,1,1,0,0,1
UQCC1,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCC2,7,0,0,1,0,1,1,1,1,1,0,0,1
UQCC3,5,0,0,1,0,1,1,1,0,0,0,0,1
UQCR10,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCR11,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRB,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRBP1,2,0,0,0,0,0,0,1,1,0,0,0,0
UQCRBP2,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRBP3,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRC1,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRC2,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRC2P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRFS1,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRFS1P1,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRFS1P2,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRFS1P3,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRH,10,1,1,1,1,1,1,1,1,1,0,0,1
UQCRHL,7,1,1,1,1,1,1,1,0,0,0,0,0
UQCRHP1,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRHP2,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRHP3,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRHP4,1,0,0,0,0,0,0,1,0,0,0,0,0
UQCRQ,10,1,1,1,1,1,1,1,1,1,0,0,1
URAD,2,0,0,0,0,0,0,1,1,0,0,0,0
URAHP,2,0,0,0,0,0,0,1,1,0,0,0,0
URB1,10,1,1,1,1,1,1,1,1,1,0,0,1
URB1-AS1,5,0,0,1,0,1,1,1,0,0,0,0,1
URB2,10,1,1,1,1,1,1,1,1,1,0,0,1
URGCP,10,1,1,1,1,1,1,1,1,1,0,0,1
URGCP-MRPS24,4,0,0,1,0,1,1,1,0,0,0,0,0
URI1,10,1,1,1,1,1,1,1,1,1,0,0,1
URM1,10,1,1,1,1,1,1,1,1,1,0,0,1
UROC1,7,0,0,1,0,1,1,1,1,1,0,0,1
UROD,10,1,1,1,1,1,1,1,1,1,0,0,1
UROS,10,1,1,1,1,1,1,1,1,1,0,0,1
USB1,10,1,1,1,1,1,1,1,1,1,0,0,1
USE1,10,1,1,1,1,1,1,1,1,1,0,0,1
USF1,7,0,0,1,0,1,1,1,1,1,0,0,1
USF1P1,1,0,0,0,0,0,0,1,0,0,0,0,0
USF2,10,1,1,1,1,1,1,1,1,1,0,0,1
USF3,4,0,0,1,0,1,1,0,0,0,0,0,1
USH1C,10,1,1,1,1,1,1,1,1,1,0,0,1
USH1G,7,0,0,1,0,1,1,1,1,1,0,0,1
USH2A,10,1,1,1,1,1,1,1,1,1,0,0,1
USHBP1,7,0,0,1,0,1,1,1,1,1,0,0,1
USMG5,7,0,0,1,0,1,1,1,1,1,0,0,1
USMG5P1,1,0,0,0,0,0,0,1,0,0,0,0,0
USO1,10,1,1,1,1,1,1,1,1,1,0,0,1
USP1,10,1,1,1,1,1,1,1,1,1,0,0,1
USP10,10,1,1,1,1,1,1,1,1,1,0,0,1
USP11,10,1,1,1,1,1,1,1,1,1,0,0,1
USP12,10,1,1,1,1,1,1,1,1,1,0,0,1
USP12-AS1,1,0,0,0,0,0,0,1,0,0,0,0,0
USP12-AS2,1,0,0,0,0,0,0,1,0,0,0,0,0
USP12PX,1,0,0,0,0,0,0,1,0,0,0,0,0
USP12PY,1,0,0,0,0,0,0,1,0,0,0,0,0
USP13,10,1,1,1,1,1,1,1,1,1,0,0,1
USP14,10,1,1,1,1,1,1,1,1,1,0,0,1
USP15,10,1,1,1,1,1,1,1,1,1,0,0,1
USP16,10,1,1,1,1,1,1,1,1,1,0,0,1
USP17L1,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L10,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L11,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L12,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L13,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L14P,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L15,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L16P,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L17,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L18,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L19,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L1P,1,0,0,0,0,0,0,0,1,0,0,0,0
USP17L2,2,0,0,0,0,0,0,1,1,0,0,0,0
USP17L20,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L21,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L22,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L23,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L24,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L25,3,0,0,0,0,0,0,1,1,1,0,0,0
USP17L26,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L27,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L28,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L29,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L3,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L30,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L4,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L5,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L6P,1,0,0,0,0,0,0,1,0,0,0,0,0
USP17L7,2,0,0,0,0,0,0,1,1,0,0,0,0
USP17L8,2,0,0,0,0,0,0,1,1,0,0,0,0
USP17L9P,1,0,0,0,0,0,0,1,0,0,0,0,0
USP18,10,1,1,1,1,1,1,1,1,1,0,0,1
USP19,10,1,1,1,1,1,1,1,1,1,0,0,1
USP2,10,1,1,1,1,1,1,1,1,1,0,0,1
USP2-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
USP20,10,1,1,1,1,1,1,1,1,1,0,0,1
USP21,10,1,1,1,1,1,1,1,1,1,0,0,1
USP22,10,1,1,1,1,1,1,1,1,1,0,0,1
USP24,10,1,1,1,1,1,1,1,1,1,0,0,1
USP24P1,1,0,0,0,0,0,0,1,0,0,0,0,0
USP25,10,1,1,1,1,1,1,1,1,1,0,0,1
USP26,7,0,0,1,0,1,1,1,1,1,0,0,1
USP27X,10,1,1,1,1,1,1,1,1,1,0,0,1
USP27X-AS1,7,0,0,1,0,1,1,1,1,1,0,0,1
USP28,7,0,0,1,0,1,1,1,1,1,0,0,1
USP29,10,1,1,1,1,1,1,1,1,1,0,0,1
USP3,10,1,1,1,1,1,1,1,1,1,0,0,1
USP3-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
USP30,7,0,0,1,0,1,1,1,1,1,0,0,1
USP30-AS1,6,0,0,1,0,1,1,1,0,1,0,0,1
USP31,7,0,0,1,0,1,1,1,1,1,0,0,1
USP32,10,1,1,1,1,1,1,1,1,1,0,0,1
USP32P1,4,0,0,0,0,0,0,1,1,1,0,0,1
USP32P2,10,1,1,1,1,1,1,1,1,1,0,0,1
USP32P3,1,0,0,0,0,0,0,1,0,0,0,0,0
USP33,10,1,1,1,1,1,1,1,1,1,0,0,1
USP34,10,1,1,1,1,1,1,1,1,1,0,0,1
USP35,7,0,0,1,0,1,1,1,1,1,0,0,1
USP36,10,1,1,1,1,1,1,1,1,1,0,0,1
USP37,7,0,0,1,0,1,1,1,1,1,0,0,1
USP38,7,0,0,1,0,1,1,1,1,1,0,0,1
USP39,10,1,1,1,1,1,1,1,1,1,0,0,1
USP4,10,1,1,1,1,1,1,1,1,1,0,0,1
USP40,7,0,0,1,0,1,1,1,1,1,0,0,1
USP41,3,0,0,0,0,0,0,1,1,1,0,0,0
USP42,7,0,0,1,0,1,1,1,1,1,0,0,1
USP43,7,0,0,1,0,1,1,1,1,1,0,0,1
USP44,7,0,0,1,0,1,1,1,1,1,0,0,1
USP45,7,0,0,1,0,1,1,1,1,1,0,0,1
USP46,10,1,1,1,1,1,1,1,1,1,0,0,1
USP46-AS1,7,0,0,1,0,1,1,1,1,1,0,0,1
USP47,10,1,1,1,1,1,1,1,1,1,0,0,1
USP48,10,1,1,1,1,1,1,1,1,1,0,0,1
USP49,10,1,1,1,1,1,1,1,1,1,0,0,1
USP5,10,1,1,1,1,1,1,1,1,1,0,0,1
USP50,2,0,0,0,0,0,0,1,1,0,0,0,0
USP51,7,0,0,1,0,1,1,1,1,1,0,0,1
USP53,10,1,1,1,1,1,1,1,1,1,0,0,1
USP54,7,0,0,1,0,1,1,1,1,1,0,0,1
USP6,10,1,1,1,1,1,1,1,1,1,0,0,1
USP6NL,10,1,1,1,1,1,1,1,1,1,0,0,1
USP7,11,1,1,1,1,1,1,1,1,1,0,1,1
USP8,10,1,1,1,1,1,1,1,1,1,0,0,1
USP8P1,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9X,10,1,1,1,1,1,1,1,1,1,0,0,1
USP9Y,10,1,1,1,1,1,1,1,1,1,0,0,1
USP9YP1,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP10,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP11,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP12,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP13,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP14,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP15,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP16,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP17,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP18,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP19,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP2,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP20,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP21,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP22,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP23,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP24,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP25,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP26,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP27,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP28,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP29,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP3,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP30,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP31,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP32,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP33,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP34,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP35,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP36,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP4,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP5,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP6,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP7,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP8,1,0,0,0,0,0,0,1,0,0,0,0,0
USP9YP9,1,0,0,0,0,0,0,1,0,0,0,0,0
USPL1,10,1,1,1,1,1,1,1,1,1,0,0,1
UST,10,1,1,1,1,1,1,1,1,1,0,0,1
UST-AS1,4,0,0,1,0,1,1,0,0,0,0,0,1
UTF1,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP11,7,1,1,1,1,1,1,0,0,0,0,0,1
UTP11L,3,0,0,0,0,0,0,1,1,1,0,0,0
UTP14A,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP14C,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP15,7,0,0,1,0,1,1,1,1,1,0,0,1
UTP18,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP20,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP23,7,0,0,1,0,1,1,1,1,1,0,0,1
UTP3,10,1,1,1,1,1,1,1,1,1,0,0,1
UTP4,4,0,0,1,0,1,1,0,0,0,0,0,1
UTP6,10,1,1,1,1,1,1,1,1,1,0,0,1
UTRN,10,1,1,1,1,1,1,1,1,1,0,0,1
UTS2,10,1,1,1,1,1,1,1,1,1,0,0,1
UTS2B,7,0,0,1,0,1,1,1,1,1,0,0,1
UTS2R,7,0,0,1,0,1,1,1,1,1,0,0,1
UTY,10,1,1,1,1,1,1,1,1,1,0,0,1
UVRAG,10,1,1,1,1,1,1,1,1,1,0,0,1
UVSSA,7,0,0,1,0,1,1,1,1,1,0,0,1
UXS1,10,1,1,1,1,1,1,1,1,1,0,0,1
UXT,10,1,1,1,1,1,1,1,1,1,0,0,1
UXT-AS1,2,0,0,0,0,0,0,1,1,0,0,0,0
VAC14,10,1,1,1,1,1,1,1,1,1,0,0,1
VAC14-AS1,4,0,0,1,0,1,1,1,0,0,0,0,0
VAMP1,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP2,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP3,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP4,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP5,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP7,10,1,1,1,1,1,1,1,1,1,0,0,1
VAMP8,10,1,1,1,1,1,1,1,1,1,0,0,1
VANGL1,10,1,1,1,1,1,1,1,1,1,0,0,1
VANGL2,5,0,0,1,0,1,1,1,1,0,0,0,0
VAPA,10,1,1,1,1,1,1,1,1,1,0,0,1
VAPB,10,1,1,1,1,1,1,1,1,1,0,0,1
VARS,10,1,1,1,1,1,1,1,1,1,0,0,1
